ID	Nursery	latin_name	cultivar	cost	size	date	quantity	notes
1764	www.theurbanfarmer.ca	Pyrus communis				2013-11-08		
1765	www.theurbanfarmer.ca	Pyrus X Sorbus				2013-11-08		
1766	www.theurbanfarmer.ca	Quercus species				2013-11-08		
1767	www.theurbanfarmer.ca	Sassafras albidum				2013-11-08		
1768	www.theurbanfarmer.ca	Sorbus americana				2013-11-08		
1769	www.theurbanfarmer.ca	Sorbus aucuparia				2013-11-08		
1770	www.theurbanfarmer.ca	Sorbus domestica				2013-11-08		
1771	www.theurbanfarmer.ca	Tilia cordata				2013-11-08		
1772	www.theurbanfarmer.ca	Alnus rugosa				2013-11-08		
1773	www.theurbanfarmer.ca	Amelanchier alnifolia				2013-11-08		
1774	www.theurbanfarmer.ca	Asimina triloba				2013-11-08		
1775	www.theurbanfarmer.ca	Caragana arborescens				2013-11-08		
1776	www.theurbanfarmer.ca	Celtis occidentalis				2013-11-08		
1777	www.theurbanfarmer.ca	Cornus kousa				2013-11-08		
1778	www.theurbanfarmer.ca	Corylus avellana				2013-11-08		
1779	www.theurbanfarmer.ca	Corylus cornuta X avellena				2013-11-08		
1780	www.theurbanfarmer.ca	Crataegus species				2013-11-08		
1781	www.theurbanfarmer.ca	Cydonia oblonga				2013-11-08		
1782	www.theurbanfarmer.ca	Elaeagnus angustifolia	var. orientalis			2013-11-08		
1783	www.theurbanfarmer.ca	Elaeagnus umbellata				2013-11-08		
1784	www.theurbanfarmer.ca	Eriobotrya japonica				2013-11-08		
1785	www.theurbanfarmer.ca	Hippophae rhamnoides				2013-11-08		
1786	www.theurbanfarmer.ca	Malus fusca				2013-11-08		
1787	www.theurbanfarmer.ca	Mespilus germanica				2013-11-08		
1788	www.theurbanfarmer.ca	Morus species				2013-11-08		
1789	www.theurbanfarmer.ca	Prunus armeniaca				2013-11-08		
1790	www.theurbanfarmer.ca	Prunus cerasus				2013-11-08		
1791	www.theurbanfarmer.ca	Prunus americana				2013-11-08		
1792	www.theurbanfarmer.ca	Prunus nigra				2013-11-08		
1793	www.theurbanfarmer.ca	Prunus pensylvanica				2013-11-08		
1794	www.theurbanfarmer.ca	Prunus persica				2013-11-08		
1795	www.theurbanfarmer.ca	Prunus virginiana				2013-11-08		
1796	www.theurbanfarmer.ca	Pyrus communis				2013-11-08		
1797	www.theurbanfarmer.ca	Amelanchier alnifolia				2013-11-08		
1798	www.theurbanfarmer.ca	Aronia melanocarpa				2013-11-08		
1799	www.theurbanfarmer.ca	Camellia sinensis				2013-11-08		
1800	www.theurbanfarmer.ca	Caragana arborescens				2013-11-08		
1801	www.theurbanfarmer.ca	Corylus americana				2013-11-08		
1802	www.theurbanfarmer.ca	Corylus cornuta				2013-11-08		
1803	www.theurbanfarmer.ca	Elaeagnus commutata				2013-11-08		
1804	www.theurbanfarmer.ca	Elaeagnus multiflora				2013-11-08		
1805	www.theurbanfarmer.ca	Empetrum nigrum				2013-11-08		
1806	www.theurbanfarmer.ca	Gaultheria procumbens				2013-11-08		
1807	www.theurbanfarmer.ca	Gaultheria shallon				2013-11-08		
1808	www.theurbanfarmer.ca	Lycium barbarum				2013-11-08		
1809	www.theurbanfarmer.ca	Lonicera caerulea	‘edulis’			2013-11-08		
1810	www.theurbanfarmer.ca	Mahonia aquifolium				2013-11-08		
1811	www.theurbanfarmer.ca	Prinsepia sinensis				2013-11-08		
1812	www.theurbanfarmer.ca	Prunus cerasus	‘Romance’			2013-11-08		
1813	www.theurbanfarmer.ca	Prunus fruticosa				2013-11-08		
1814	www.theurbanfarmer.ca	Prunus tomentosa				2013-11-08		
1815	www.theurbanfarmer.ca	Rhus trilobata				2013-11-08		
1816	www.theurbanfarmer.ca	Ribes americanum				2013-11-08		
1817	www.theurbanfarmer.ca	Ribes odoratum				2013-11-08		
1818	www.theurbanfarmer.ca	Ribes uva-crispa				2013-11-08		
1819	www.theurbanfarmer.ca	Rosa acicularis				2013-11-08		
1820	www.theurbanfarmer.ca	Rosa woodsii				2013-11-08		
1821	www.theurbanfarmer.ca	Rubus idaeus				2013-11-08		
1822	www.theurbanfarmer.ca	Rubus species				2013-11-08		
1823	www.theurbanfarmer.ca	Ribes x culverwellii				2013-11-08		
1824	www.theurbanfarmer.ca	Ribes nigrum				2013-11-08		
1825	www.theurbanfarmer.ca	Ribes rubrum				2013-11-08		
1826	www.theurbanfarmer.ca	Salix species				2013-11-08		
1827	www.theurbanfarmer.ca	Sambucus canadensis				2013-11-08		
1828	www.theurbanfarmer.ca	Sambucus racemosa				2013-11-08		
1829	www.theurbanfarmer.ca	Shepherdia argentea				2013-11-08		
1830	www.theurbanfarmer.ca	Shepherdia canadensis				2013-11-08		
1831	www.theurbanfarmer.ca	Staphylea trifolia				2013-11-08		
1832	www.theurbanfarmer.ca	Viburnum trilobum				2013-11-08		
1833	www.theurbanfarmer.ca	Vaccinium cyanococcus				2013-11-08		
1834	www.theurbanfarmer.ca	Vaccinium parvifolium				2013-11-08		
1835	www.theurbanfarmer.ca	Achillea millefolium				2013-11-08		
1836	www.theurbanfarmer.ca	Agastache foeniculum				2013-11-08		
1837	www.theurbanfarmer.ca	Allium fistulosum				2013-11-08		
1838	www.theurbanfarmer.ca	Allium neapolitanum				2013-11-08		
1839	www.theurbanfarmer.ca	Allium schoenoprasum				2013-11-08		
1840	www.theurbanfarmer.ca	Allium tricoccum				2013-11-08		
1841	www.theurbanfarmer.ca	Allium tuberosum				2013-11-08		
1842	www.theurbanfarmer.ca	Allium cepa proliferum				2013-11-08		
1843	www.theurbanfarmer.ca	Anethum graveolens				2013-11-08		
1844	www.theurbanfarmer.ca	Angelica species				2013-11-08		
1845	www.theurbanfarmer.ca	Anthriscus cerefolium				2013-11-08		
1846	www.theurbanfarmer.ca	Armoracia rusticana				2013-11-08		
1847	www.theurbanfarmer.ca	Artemisia absinthum				2013-11-08		
1848	www.theurbanfarmer.ca	Atriplex hortensis				2013-11-08		
1849	www.theurbanfarmer.ca	Asparagus officinalis				2013-11-08		
1850	www.theurbanfarmer.ca	Borago officinalis				2013-11-08		
1851	www.theurbanfarmer.ca	Brassica oleracea botrytis aparagoides				2013-11-08		
1852	www.theurbanfarmer.ca	Brassica oleracea ramosa				2013-11-08		
1853	www.theurbanfarmer.ca	Brassica oleracea viridis				2013-11-08		
1854	www.theurbanfarmer.ca	Brassica juncea				2013-11-08		
1855	www.theurbanfarmer.ca	Calendula officinalis				2013-11-08		
1856	www.theurbanfarmer.ca	Campanula carpatica				2013-11-08		
1857	www.theurbanfarmer.ca	Carum carvi				2013-11-08		
1858	www.theurbanfarmer.ca	Centaurea cyanus				2013-11-08		
1859	www.theurbanfarmer.ca	Chenopodium album				2013-11-08		
1860	www.theurbanfarmer.ca	bonus-henricus				2013-11-08		
1861	www.theurbanfarmer.ca	Cichorium intybus				2013-11-08		
1862	www.theurbanfarmer.ca	Chrysanthemum coronarium				2013-11-08		
1863	www.theurbanfarmer.ca	Crambe maritima				2013-11-08		
1864	www.theurbanfarmer.ca	Cryptotaenia japonica				2013-11-08		
1865	www.theurbanfarmer.ca	Cynara scolymus				2013-11-08		
1866	www.theurbanfarmer.ca	Echinacea purpurea				2013-11-08		
1867	www.theurbanfarmer.ca	Eruca vesicaria sativa				2013-11-08		
1868	www.theurbanfarmer.ca	Filipendula ulmaria				2013-11-08		
1869	www.theurbanfarmer.ca	Foeniculum vulgare				2013-11-08		
1870	www.theurbanfarmer.ca	Hedysarum boreale				2013-11-08		
1871	www.theurbanfarmer.ca	Helianthus tuberosus				2013-11-08		
1872	www.theurbanfarmer.ca	Heracleum lanatum				2013-11-08		
1873	www.theurbanfarmer.ca	Hypericum perforatum				2013-11-08		
1874	www.theurbanfarmer.ca	Hyssopus officinalis				2013-11-08		
1875	www.theurbanfarmer.ca	Levisticum officinale				2013-11-08		
1876	www.theurbanfarmer.ca	Lupinus polyphyllus				2013-11-08		
1877	www.theurbanfarmer.ca	Malva moschata				2013-11-08		
1878	www.theurbanfarmer.ca	Matteuccia struthiopteris				2013-11-08		
1879	www.theurbanfarmer.ca	Medicago sativa				2013-11-08		
1880	www.theurbanfarmer.ca	Monarda fistulosa				2013-11-08		
1881	www.theurbanfarmer.ca	Myrrhis odorata				2013-11-08		
1882	www.theurbanfarmer.ca	Nepeta cataria				2013-11-08		
1883	www.theurbanfarmer.ca	Physalis peruviana				2013-11-08		
1884	www.theurbanfarmer.ca	Polygonatum biflorum				2013-11-08		
1885	www.theurbanfarmer.ca	Polymnia edulis				2013-11-08		
1886	www.theurbanfarmer.ca	Podophyllum peltatum				2013-11-08		
1887	www.theurbanfarmer.ca	Poterium sanguisorba				2013-11-08		
1888	www.theurbanfarmer.ca	Psoralea esculenta				2013-11-08		
1889	www.theurbanfarmer.ca	Rudbeckia hirta				2013-11-08		
1890	www.theurbanfarmer.ca	Rumex acetosa				2013-11-08		
1891	www.theurbanfarmer.ca	Rumex sanguineus				2013-11-08		
1892	www.theurbanfarmer.ca	Salvia elegans				2013-11-08		
1893	www.theurbanfarmer.ca	Stachys officinalis				2013-11-08		
1894	www.theurbanfarmer.ca	Symphytum officinale				2013-11-08		
1895	www.theurbanfarmer.ca	Symphytum grandiflorum				2013-11-08		
1896	www.theurbanfarmer.ca	Tagetes species				2013-11-08		
1897	www.theurbanfarmer.ca	Tanacetum parthenium				2013-11-08		
1898	www.theurbanfarmer.ca	Tanacetum vulgare				2013-11-08		
1899	www.theurbanfarmer.ca	Taraxacum officinale				2013-11-08		
1900	www.theurbanfarmer.ca	Tulbaghia violacea				2013-11-08		
1901	www.theurbanfarmer.ca	Typha angustifolia				2013-11-08		
1902	www.theurbanfarmer.ca	Urtica dioica				2013-11-08		
1903	www.theurbanfarmer.ca	Valeriana officinalis				2013-11-08		
1904	www.theurbanfarmer.ca	Valerianella locusta				2013-11-08		
1905	www.theurbanfarmer.ca	Viola species				2013-11-08		
1906	www.theurbanfarmer.ca	Alchemilla vulgaris				2013-11-08		
1907	www.theurbanfarmer.ca	Anthriscus cerefolium				2013-11-08		
1908	www.theurbanfarmer.ca	Asarum caudatum				2013-11-08		
1909	www.theurbanfarmer.ca	Campanula cochleariifolia				2013-11-08		
1910	www.theurbanfarmer.ca	Chamaemelum nobile				2013-11-08		
1911	www.theurbanfarmer.ca	Chrysogonum virginianum				2013-11-08		
1912	www.theurbanfarmer.ca	Chrysosplenium alternifolium				2013-11-08		
1913	www.theurbanfarmer.ca	Claytonia sibirica				2013-11-08		
1914	www.theurbanfarmer.ca	Cornus canadensis				2013-11-08		
1915	www.theurbanfarmer.ca	Empetrum nigrum				2013-11-08		
1916	www.theurbanfarmer.ca	Fragaria vesca				2013-11-08		
1917	www.theurbanfarmer.ca	Fragaria virginiana				2013-11-08		
1918	www.theurbanfarmer.ca	Fragaria x ananassa				2013-11-08		
1919	www.theurbanfarmer.ca	Gaultheria procumbens				2013-11-08		
1920	www.theurbanfarmer.ca	Galium odoratum				2013-11-08		
1921	www.theurbanfarmer.ca	Juniperus horizontalis				2013-11-08		
1922	www.theurbanfarmer.ca	Mahonia repens				2013-11-08		
1923	www.theurbanfarmer.ca	Matricaria recutita				2013-11-08		
1924	www.theurbanfarmer.ca	Melissa officinalis				2013-11-08		
1925	www.theurbanfarmer.ca	Mentha species				2013-11-08		
1926	www.theurbanfarmer.ca	Claytonia perfoliata				2013-11-08		
1927	www.theurbanfarmer.ca	Origanum vulgare				2013-11-08		
1928	www.theurbanfarmer.ca	Tropaeolum majus				2013-11-08		
1929	www.theurbanfarmer.ca	Plantago major				2013-11-08		
1930	www.theurbanfarmer.ca	Tetragonia tetragonoides				2013-11-08		
1931	www.theurbanfarmer.ca	Rubus arcticus				2013-11-08		
1932	www.theurbanfarmer.ca	Smilacena stellata				2013-11-08		
1933	www.theurbanfarmer.ca	Stellaria media				2013-11-08		
1934	www.theurbanfarmer.ca	Thymus species				2013-11-08		
1935	www.theurbanfarmer.ca	Trifolium pratense				2013-11-08		
1936	www.theurbanfarmer.ca	Trifolium repens				2013-11-08		
1937	www.theurbanfarmer.ca	Tropaeolum majus				2013-11-08		
1938	www.theurbanfarmer.ca	Tropaeolum tuberosum				2013-11-08		
1939	www.theurbanfarmer.ca	Viola canadensis				2013-11-08		
1940	www.theurbanfarmer.ca	Vaccinium vitis-idaea				2013-11-08		
1941	www.theurbanfarmer.ca	Vaccinium oxycoccos				2013-11-08		
1942	www.theurbanfarmer.ca	Valerianella locusta				2013-11-08		
1943	www.theurbanfarmer.ca	Actinidia arguta				2013-11-08		
1944	www.theurbanfarmer.ca	Actinidia deliciosa				2013-11-08		
1945	www.theurbanfarmer.ca	Actinidia kolomikta				2013-11-08		
1946	www.theurbanfarmer.ca	Actinidia polygama				2013-11-08		
1947	www.theurbanfarmer.ca	Amphicarpaea bracteata				2013-11-08		
1948	www.theurbanfarmer.ca	Dioscorea batatas				2013-11-08		
1949	www.theurbanfarmer.ca	Hablitzia taminoides				2013-11-08		
