ID	Latin name	Use
11940	Punica granatum	Demulcent
11941	Punica granatum	Emmenagogue
11942	Punica granatum	Refrigerant
11943	Punica granatum	Stomachic
11944	Punica granatum	Vermifuge
11945	Pycnanthemum albescens	Diaphoretic
11946	Pycnanthemum flexuosum	Analgesic
11947	Pycnanthemum flexuosum	Diaphoretic
11948	Pycnanthemum flexuosum	Febrifuge
11949	Pycnanthemum flexuosum	Stomachic
11950	Pycnanthemum incanum	Analgesic
11951	Pycnanthemum incanum	Carminative
11952	Pycnanthemum incanum	Diaphoretic
11953	Pycnanthemum incanum	Febrifuge
11954	Pycnanthemum virginianum	Alterative
11955	Pycnanthemum virginianum	Analgesic
11956	Pycnanthemum virginianum	Carminative
11957	Pycnanthemum virginianum	Diaphoretic
11958	Pycnanthemum virginianum	Febrifuge
11959	Pyracantha crenato-serrata	Febrifuge
11960	Pyracantha crenato-serrata	Poultice
11961	Pyrola asarifolia	Antirheumatic
11962	Pyrola asarifolia	Haemostatic
11963	Pyrola asarifolia	Hepatic
11964	Pyrola asarifolia	Ophthalmic
11965	Pyrola chlorantha	Astringent
11966	Pyrola elliptica	Analgesic
11967	Pyrola elliptica	Ophthalmic
11968	Pyrola elliptica	Tonic
11969	Pyrola elliptica	Vulnerary
11970	Pyrola minor	Antispasmodic
11971	Pyrola minor	Astringent
11972	Pyrola minor	Diuretic
11973	Pyrola minor	Tonic
11974	Pyrola rotundifolia	Antirheumatic
11975	Pyrola rotundifolia	Antiseptic
11976	Pyrola rotundifolia	Antispasmodic
11977	Pyrola rotundifolia	Astringent
11978	Pyrola rotundifolia	Cardiotonic
11979	Pyrola rotundifolia	Contraceptive
11980	Pyrola rotundifolia	Diuretic
11981	Pyrola rotundifolia	Ophthalmic
11982	Pyrola rotundifolia	Skin
11983	Pyrola rotundifolia	Tonic
11984	Pyrularia pubera	Emetic
11985	Pyrularia pubera	Salve
11986	Pyrus betulaefolia	Miscellany
11987	Pyrus communis	Astringent
11988	Pyrus communis	Febrifuge
11989	Pyrus communis	Sedative
11990	Pyrus pyrifolia	Antiseptic
11991	Pyrus pyrifolia	Astringent
11992	Pyrus pyrifolia	Febrifuge
11993	Pyrus pyrifolia	Nervine
11994	Pyrus pyrifolia	Pectoral
11995	Pyrus pyrifolia culta	Antiseptic
11996	Pyrus pyrifolia culta	Astringent
11997	Pyrus pyrifolia culta	Febrifuge
11998	Pyrus pyrifolia culta	Nervine
11999	Pyrus pyrifolia culta	Pectoral
12000	Quercus species	Astringent
12001	Quercus acuta	Astringent
12002	Quercus acutissima	Astringent
12003	Quercus agrifolia	Astringent
12004	Quercus agrifolia	Skin
12005	Quercus alba	Antiseptic
12006	Quercus alba	Astringent
12007	Quercus alba	Tonic
12008	Quercus aliena	Astringent
12009	Quercus aucheri	Astringent
12010	Quercus bicolor	Astringent
12011	Quercus cerris	Astringent
12012	Quercus chrysolepis	Astringent
12013	Quercus coccifera	Astringent
12014	Quercus coccinea	Astringent
12015	Quercus dentata	Astringent
12016	Quercus floribunda	Astringent
12017	Quercus douglasii	Astringent
12018	Quercus douglasii	Poultice
12019	Quercus douglasii	Skin
12020	Quercus dumosa revoluta	Astringent
12021	Quercus ellipsoidalis	Astringent
12022	Quercus ellipsoidalis	Emmenagogue
12023	Quercus emoryi	Astringent
12024	Quercus engelmannii	Astringent
12025	Quercus falcata	Antiseptic
12026	Quercus falcata	Astringent
12027	Quercus falcata	Febrifuge
12028	Quercus falcata	Salve
12029	Quercus falcata	Tonic
12030	Quercus frainetto	Astringent
12031	Quercus fruticosa	Astringent
12032	Quercus gambelii	Analgesic
12033	Quercus gambelii	Astringent
12034	Quercus gambelii	Cathartic
12035	Quercus garryana	Astringent
12036	Quercus garryana	TB
12037	Quercus glauca	Astringent
12038	Quercus hispanica	Astringent
12039	Quercus ilex	Astringent
12040	Quercus ilex ballota	Astringent
12041	Quercus imbricaria	Antiseptic
12042	Quercus imbricaria	Astringent
12043	Quercus imbricaria	Emetic
12044	Quercus imbricaria	Febrifuge
12045	Quercus imbricaria	Tonic
12046	Quercus infectoria	Astringent
12047	Quercus ithaburensis macrolepis	Astringent
12048	Quercus kelloggii	Astringent
12049	Quercus laevis	Astringent
12050	Quercus lamellosa	Astringent
12051	Quercus leucotrichophora	Astringent
12052	Quercus leucotrichophora	Diuretic
12053	Quercus libani	Astringent
12054	Quercus lineata	Astringent
12055	Quercus lobata	Astringent
12056	Quercus lobata	Poultice
12057	Quercus lobata	Salve
12058	Quercus lyrata	Astringent
12059	Quercus macrocarpa	Antispasmodic
12060	Quercus macrocarpa	Astringent
12061	Quercus macrocarpa	Tonic
12062	Quercus marilandica	Astringent
12063	Quercus marilandica	Birthing aid
12064	Quercus michauxii	Astringent
12065	Quercus mongolica	Astringent
12066	Quercus mongolica grosseserrata	Astringent
12067	Quercus muehlenbergii	Antiemetic
12068	Quercus muehlenbergii	Astringent
12069	Quercus myrsinaefolia	Astringent
12070	Quercus nigra	Astringent
12071	Quercus oblongifolia	Astringent
12072	Quercus palustris	Astringent
12073	Quercus palustris	Stomachic
12074	Quercus petraea	Antiseptic
12075	Quercus petraea	Astringent
12076	Quercus petraea	Bach
12077	Quercus petraea	Decongestant
12078	Quercus petraea	Haemostatic
12079	Quercus petraea	Tonic
12080	Quercus phellos	Analgesic
12081	Quercus phellos	Astringent
12082	Quercus phellos	Salve
12083	Quercus phillyreoides	Astringent
12084	Quercus prinoides	Astringent
12085	Quercus prinus	Astringent
12086	Quercus pubescens	Astringent
12087	Quercus pungens	Astringent
12088	Quercus robur	Antiseptic
12089	Quercus robur	Astringent
12090	Quercus robur	Bach
12091	Quercus robur	Decongestant
12092	Quercus robur	Haemostatic
12093	Quercus robur	Tonic
12094	Quercus rubra	Antiseptic
12095	Quercus rubra	Antiviral
12096	Quercus rubra	Astringent
12097	Quercus rubra	Cancer
12098	Quercus rubra	Emetic
12099	Quercus rubra	Febrifuge
12100	Quercus rubra	Salve
12101	Quercus rubra	Tonic
12102	Quercus semecarpifolia	Astringent
12103	Quercus serrata	Astringent
12104	Quercus shumardii	Astringent
12105	Quercus stellata	Antiaphonic
12106	Quercus stellata	Astringent
12107	Quercus stellata	Disinfectant
12108	Quercus stellata	Emetic
12109	Quercus stellata	Febrifuge
12110	Quercus stellata	Tonic
12111	Quercus suber	Astringent
12112	Quercus suber occidentalis	Astringent
12113	Quercus undulata	Analgesic
12114	Quercus undulata	Astringent
12115	Quercus variabilis	Astringent
12116	Quercus velutina	Antiaphonic
12117	Quercus velutina	Astringent
12118	Quercus velutina	Disinfectant
12119	Quercus velutina	Emetic
12120	Quercus velutina	Febrifuge
12121	Quercus velutina	Ophthalmic
12122	Quercus velutina	Salve
12123	Quercus velutina	Tonic
12124	Quercus virginiana	Analgesic
12125	Quercus virginiana	Antihaemorrhoidal
12126	Quercus virginiana	Astringent
12127	Quercus wislizenii	Antiarthritic
12128	Quercus wislizenii	Antiseptic
12129	Quercus wislizenii	Astringent
12130	Quercus x bebbiana	Astringent
12131	Quillaja saponaria	Expectorant
12132	Quillaja saponaria	Skin
12133	Quillaja saponaria	Stimulant
12134	Ranunculus acris	Acrid
12135	Ranunculus acris	Anodyne
12136	Ranunculus acris	Antispasmodic
12137	Ranunculus acris	Diaphoretic
12138	Ranunculus acris	Rubefacient
12139	Ranunculus acris	Warts
12140	Ranunculus aquatilis	Antiasthmatic
12141	Ranunculus aquatilis	Antirheumatic
12142	Ranunculus aquatilis	Febrifuge
12143	Ranunculus arvensis	Antiasthmatic
12144	Ranunculus arvensis	Antirheumatic
12145	Ranunculus arvensis	Febrifuge
12146	Ranunculus bulbosus	Acrid
12147	Ranunculus bulbosus	Anodyne
12148	Ranunculus bulbosus	Antispasmodic
12149	Ranunculus bulbosus	Diaphoretic
12150	Ranunculus bulbosus	Rubefacient
12151	Ranunculus bulbosus	VD
12152	Ranunculus ficaria	Astringent
12153	Ranunculus hirtus	Odontalgic
12154	Ranunculus hirtus	Ophthalmic
12155	Ranunculus japonicus	Antiperiodic
12156	Ranunculus japonicus	Antitumor
12157	Ranunculus japonicus	Decongestant
12158	Ranunculus japonicus	Vermifuge
12159	Ranunculus muricatus	Antiasthmatic
12160	Ranunculus muricatus	Antirheumatic
12161	Ranunculus muricatus	Febrifuge
12162	Ranunculus pennsylvanicus	Rubefacient
12163	Ranunculus repens	Analgesic
12164	Ranunculus repens	Rubefacient
12165	Ranunculus rivularis	Antirheumatic
12166	Ranunculus sceleratus	Acrid
12167	Ranunculus sceleratus	Anodyne
12168	Ranunculus sceleratus	Antirheumatic
12169	Ranunculus sceleratus	Antispasmodic
12170	Ranunculus sceleratus	Diaphoretic
12171	Ranunculus sceleratus	Emmenagogue
12172	Ranunculus sceleratus	Rubefacient
12173	Ranunculus ternatus	Anodyne
12174	Ranunculus ternatus	Miscellany
12175	Raphanus raphanistrum	Antirheumatic
12176	Raphanus sativus	Anthelmintic
12177	Raphanus sativus	Antibacterial
12178	Raphanus sativus	Antifungal
12179	Raphanus sativus	Antiscorbutic
12180	Raphanus sativus	Antispasmodic
12181	Raphanus sativus	Astringent
12182	Raphanus sativus	Cancer
12183	Raphanus sativus	Carminative
12184	Raphanus sativus	Cholagogue
12185	Raphanus sativus	Digestive
12186	Raphanus sativus	Diuretic
12187	Raphanus sativus	Expectorant
12188	Raphanus sativus	Laxative
12189	Raphanus sativus	Poultice
12190	Raphanus sativus	Stomachic
12191	Raphanus sativus caudatus	Anthelmintic
12192	Raphanus sativus caudatus	Antibacterial
12193	Raphanus sativus caudatus	Antifungal
12194	Raphanus sativus caudatus	Antiscorbutic
12195	Raphanus sativus caudatus	Antispasmodic
12196	Raphanus sativus caudatus	Astringent
12197	Raphanus sativus caudatus	Cancer
12198	Raphanus sativus caudatus	Carminative
12199	Raphanus sativus caudatus	Cholagogue
12200	Raphanus sativus caudatus	Digestive
12201	Raphanus sativus caudatus	Diuretic
12202	Raphanus sativus caudatus	Expectorant
12203	Raphanus sativus caudatus	Laxative
12204	Raphanus sativus caudatus	Poultice
12205	Raphanus sativus caudatus	Stomachic
12206	Raphanus sativus niger	Anthelmintic
12207	Raphanus sativus niger	Antibacterial
12208	Raphanus sativus niger	Antifungal
12209	Raphanus sativus niger	Antiscorbutic
12210	Raphanus sativus niger	Antispasmodic
12211	Raphanus sativus niger	Astringent
12212	Raphanus sativus niger	Cancer
12213	Raphanus sativus niger	Carminative
12214	Raphanus sativus niger	Cholagogue
12215	Raphanus sativus niger	Digestive
12216	Raphanus sativus niger	Diuretic
12217	Raphanus sativus niger	Expectorant
12218	Raphanus sativus niger	Laxative
12219	Raphanus sativus niger	Poultice
12220	Raphanus sativus niger	Stomachic
12221	Raphanus sativus oleiformis	Anthelmintic
12222	Raphanus sativus oleiformis	Antibacterial
12223	Raphanus sativus oleiformis	Antifungal
12224	Raphanus sativus oleiformis	Antiscorbutic
12225	Raphanus sativus oleiformis	Antispasmodic
12226	Raphanus sativus oleiformis	Astringent
12227	Raphanus sativus oleiformis	Cancer
12228	Raphanus sativus oleiformis	Carminative
12229	Raphanus sativus oleiformis	Cholagogue
12230	Raphanus sativus oleiformis	Digestive
12231	Raphanus sativus oleiformis	Diuretic
12232	Raphanus sativus oleiformis	Expectorant
12233	Raphanus sativus oleiformis	Laxative
12234	Raphanus sativus oleiformis	Poultice
12235	Raphanus sativus oleiformis	Stomachic
12236	Ratibida columnifera	Analgesic
12237	Ratibida columnifera	Febrifuge
12238	Reaumuria hypericoides	Antipruritic
12239	Rehmannia glutinosa	Antiseptic
12240	Rehmannia glutinosa	Cardiac
12241	Rehmannia glutinosa	Diuretic
12242	Rehmannia glutinosa	Febrifuge
12243	Rehmannia glutinosa	Haemostatic
12244	Rehmannia glutinosa	Hypoglycaemic
12245	Rehmannia glutinosa	Skin
12246	Rehmannia glutinosa	Tonic
12247	Reineckia carnea	Appetizer
12248	Reineckia carnea	Cardiotonic
12249	Reineckia carnea	Vulnerary
12250	Reseda luteola	Narcotic
12251	Reseda odorata	Acrid
12252	Reseda odorata	Diaphoretic
12253	Reseda odorata	Diuretic
12254	Reseda odorata	Laxative
12255	Reseda odorata	Resolvent
12256	Rhamnus carolinianus	Hepatic
12257	Rhamnus cathartica	Cathartic
12258	Rhamnus cathartica	Depurative
12259	Rhamnus cathartica	Diuretic
12260	Rhamnus cathartica	Laxative
12261	Rhamnus cathartica	Purgative
12262	Rhamnus frangula	Aperient
12263	Rhamnus frangula	Cathartic
12264	Rhamnus frangula	Cholagogue
12265	Rhamnus frangula	Laxative
12266	Rhamnus frangula	Purgative
12267	Rhamnus frangula	Tonic
12268	Rhamnus frangula	Vermifuge
12269	Rhamnus japonica	Emetic
12270	Rhamnus japonica	Febrifuge
12271	Rhamnus japonica	Laxative
12272	Rhamnus japonica	Skin
12273	Rhamnus nepalensis	Miscellany
12274	Rhamnus purpureus	Purgative
12275	Rhamnus purshianus	Laxative
12276	Rhamnus purshianus	Purgative
12277	Rhamnus purshianus	Tonic
12278	Rhamnus virgatus	Bitter
12279	Rhamnus virgatus	Emetic
12280	Rhamnus virgatus	Purgative
12281	Rheum australe	Digestive
12282	Rheum australe	Purgative
12283	Rheum australe	Tonic
12284	Rheum coreanum	Laxative
12285	Rheum coreanum	Stomachic
12286	Rheum nobile	Antiemetic
12287	Rheum nobile	Astringent
12288	Rheum nobile	Carminative
12289	Rheum nobile	Depurative
12290	Rheum nobile	Diuretic
12291	Rheum nobile	Laxative
12292	Rheum officinale	Anticholesterolemic
12293	Rheum officinale	Antiseptic
12294	Rheum officinale	Antispasmodic
12295	Rheum officinale	Antitumor
12296	Rheum officinale	Aperient
12297	Rheum officinale	Astringent
12298	Rheum officinale	Cholagogue
12299	Rheum officinale	Diuretic
12300	Rheum officinale	Stomachic
12301	Rheum officinale	Tonic
12302	Rheum palmatum	Anticholesterolemic
12303	Rheum palmatum	Antiseptic
12304	Rheum palmatum	Antispasmodic
12305	Rheum palmatum	Antitumor
12306	Rheum palmatum	Aperient
12307	Rheum palmatum	Astringent
12308	Rheum palmatum	Cholagogue
12309	Rheum palmatum	Demulcent
12310	Rheum palmatum	Diuretic
12311	Rheum palmatum	Homeopathy
12312	Rheum palmatum	Laxative
12313	Rheum palmatum	Purgative
12314	Rheum palmatum	Stomachic
12315	Rheum palmatum	Tonic
12316	Rheum palmatum tanguticum	Anticholesterolemic
12317	Rheum palmatum tanguticum	Antiseptic
12318	Rheum palmatum tanguticum	Antispasmodic
12319	Rheum palmatum tanguticum	Antitumor
12320	Rheum palmatum tanguticum	Astringent
12321	Rheum palmatum tanguticum	Cholagogue
12322	Rheum palmatum tanguticum	Diuretic
12323	Rheum palmatum tanguticum	Haemostatic
12324	Rheum palmatum tanguticum	Purgative
12325	Rheum rhaponticum	Astringent
12326	Rheum rhaponticum	Purgative
12327	Rheum rhaponticum	Stomachic
12328	Rheum spiciforme	Purgative
12329	Rhexia virginica	Miscellany
12330	Rhinanthus minor	Ophthalmic
12331	Rhodiola rosea	Adaptogen
12332	Rhodiola rosea	Stomachic
12333	Rhodiola rosea	TB
12334	Rhododendron anthopogon	Antitussive
12335	Rhododendron anthopogon	Diaphoretic
12336	Rhododendron anthopogon	Digestive
12337	Rhododendron anthopogon	Febrifuge
12338	Rhododendron anthopogon	Tonic
12339	Rhododendron arboreum	Astringent
12340	Rhododendron arboreum	Poultice
12341	Rhododendron aureum	Antirheumatic
12342	Rhododendron aureum	Diaphoretic
12343	Rhododendron aureum	Haemostatic
12344	Rhododendron aureum	Homeopathy
12345	Rhododendron aureum	VD
12346	Rhododendron campanulatum	Miscellany
12347	Rhododendron ferrugineum	Antirheumatic
12348	Rhododendron ferrugineum	Diaphoretic
12349	Rhododendron ferrugineum	Diuretic
12350	Rhododendron ferrugineum	Homeopathy
12351	Rhododendron japonicum	Diuretic
12352	Rhododendron japonicum	Tonic
12353	Rhododendron maximum	Analgesic
12354	Rhododendron maximum	Antirheumatic
12355	Rhododendron maximum	Cardiac
12356	Rhododendron molle	Anaesthetic
12357	Rhododendron molle	Analgesic
12358	Rhododendron molle	Sedative
12359	Rhododendron ponticum	Cardiac
12360	Rhus aromatica	Astringent
12361	Rhus aromatica	Diuretic
12362	Rhus chinensis	Anthelmintic
12363	Rhus chinensis	Antiphlogistic
12364	Rhus chinensis	Antiseptic
12365	Rhus chinensis	Astringent
12366	Rhus chinensis	Cholagogue
12367	Rhus chinensis	Depurative
12368	Rhus chinensis	Haemostatic
12369	Rhus copallina	Astringent
12370	Rhus copallina	Enuresis
12371	Rhus copallina	Galactogogue
12372	Rhus copallina	Poultice
12373	Rhus copallina	Salve
12374	Rhus coriaria	Astringent
12375	Rhus coriaria	Diuretic
12376	Rhus coriaria	Styptic
12377	Rhus coriaria	Tonic
12378	Rhus diversiloba	Antidote
12379	Rhus diversiloba	Contraceptive
12380	Rhus diversiloba	Ophthalmic
12381	Rhus diversiloba	Warts
12382	Rhus glabra	Alterative
12383	Rhus glabra	Antiseptic
12384	Rhus glabra	Appetizer
12385	Rhus glabra	Astringent
12386	Rhus glabra	Diuretic
12387	Rhus glabra	Emetic
12388	Rhus glabra	Emmenagogue
12389	Rhus glabra	Febrifuge
12390	Rhus glabra	Galactogogue
12391	Rhus glabra	Haemostatic
12392	Rhus glabra	Ophthalmic
12393	Rhus glabra	Refrigerant
12394	Rhus glabra	Rubefacient
12395	Rhus glabra	Salve
12396	Rhus glabra	TB
12397	Rhus glabra	Tonic
12398	Rhus ovata	Birthing aid
12399	Rhus ovata	Pectoral
12400	Rhus potaninii	Antiseptic
12401	Rhus potaninii	Astringent
12402	Rhus potaninii	Haemostatic
12403	Rhus punjabensis	Antiseptic
12404	Rhus punjabensis	Astringent
12405	Rhus punjabensis	Haemostatic
12406	Rhus punjabensis sinica	Antiseptic
12407	Rhus punjabensis sinica	Astringent
12408	Rhus punjabensis sinica	Haemostatic
12409	Rhus radicans	Hepatic
12410	Rhus radicans	Skin
12411	Rhus radicans	Tonic
12412	Rhus sempervirens	Antiasthmatic
12413	Rhus succedanea	Antidote
12414	Rhus succedanea	Antivinous
12415	Rhus succedanea	Cancer
12416	Rhus succedanea	Cholagogue
12417	Rhus succedanea	Febrifuge
12418	Rhus succedanea	Ophthalmic
12419	Rhus toxicodendron	Homeopathy
12420	Rhus toxicodendron	Irritant
12421	Rhus toxicodendron	Narcotic
12422	Rhus toxicodendron	Parasiticide
12423	Rhus toxicodendron	Rubefacient
12424	Rhus toxicodendron	Salve
12425	Rhus toxicodendron	Stimulant
12426	Rhus trilobata	Analgesic
12427	Rhus trilobata	Antipruritic
12428	Rhus trilobata	Astringent
12429	Rhus trilobata	Contraceptive
12430	Rhus trilobata	Deodorant
12431	Rhus trilobata	Diuretic
12432	Rhus trilobata	Emetic
12433	Rhus trilobata	Haemostatic
12434	Rhus trilobata	Odontalgic
12435	Rhus trilobata	Oxytoxic
12436	Rhus trilobata	Stomachic
12437	Rhus typhina	Antihaemorrhoidal
12438	Rhus typhina	Antiseptic
12439	Rhus typhina	Astringent
12440	Rhus typhina	Blood purifier
12441	Rhus typhina	Diuretic
12442	Rhus typhina	Emetic
12443	Rhus typhina	Galactogogue
12444	Rhus typhina	Poultice
12445	Rhus typhina	Stomachic
12446	Rhus typhina	Tonic
12447	Rhus typhina	VD
12448	Rhus typhina	Warts
12449	Rhus verniciflua	Emmenagogue
12450	Rhus verniciflua	Stimulant
12451	Rhus verniciflua	Tonic
12452	Rhus verniciflua	Vermifuge
12453	Rhus vernix	Febrifuge
12454	Rhus vernix	Miscellany
12455	Rhus vernix	Skin
12456	Rhus wallichii	Vesicant
12457	Rhus x pulvinata	Antiseptic
12458	Rhus x pulvinata	Astringent
12459	Rhus x pulvinata	Diuretic
12460	Rhus x pulvinata	Emmenagogue
12461	Rhus x pulvinata	Febrifuge
12462	Rhus x pulvinata	Refrigerant
12463	Rhus x pulvinata	Tonic
12464	Ribes americanum	Anthelmintic
12465	Ribes americanum	Antiinflammatory
12466	Ribes americanum	Kidney
12467	Ribes americanum	Vermifuge
12468	Ribes americanum	Women's complaints
12469	Ribes aureum	Antiinflammatory
12470	Ribes aureum	Salve
12471	Ribes bracteosum	Laxative
12472	Ribes bracteosum	Miscellany
12473	Ribes cereum	Astringent
12474	Ribes cereum	Emetic
12475	Ribes cereum	Ophthalmic
12476	Ribes cynosbati	Ophthalmic
12477	Ribes cynosbati	Women's complaints
12478	Ribes divaricatum	Miscellany
12479	Ribes divaricatum	TB
12480	Ribes divaricatum	VD
12481	Ribes glandulosum	Miscellany
12482	Ribes hudsonianum	Miscellany
12483	Ribes hudsonianum	Women's complaints
12484	Ribes inebrians	Poultice
12485	Ribes irriguum	Stomachic
12486	Ribes lacustre	Analgesic
12487	Ribes lacustre	Birthing aid
12488	Ribes lacustre	Laxative
12489	Ribes lacustre	Ophthalmic
12490	Ribes lacustre	Stomachic
12491	Ribes laxiflorum	Ophthalmic
12492	Ribes laxiflorum	TB
12493	Ribes laxiflorum	Tonic
12494	Ribes lobbii	Astringent
12495	Ribes lobbii	Poultice
12496	Ribes lobbii	Salve
12497	Ribes magellanicum	Stomachic
12498	Ribes nigrum	Diaphoretic
12499	Ribes nigrum	Diuretic
12500	Ribes nigrum	Febrifuge
12501	Ribes nigrum	Miscellany
12502	Ribes odoratum	Antidote
12503	Ribes orientale	Purgative
12504	Ribes oxyacanthoides	Miscellany
12505	Ribes rotundifolium	Astringent
12506	Ribes rotundifolium	Sedative
12507	Ribes rubrum	Antirheumatic
12508	Ribes rubrum	Antiscorbutic
12509	Ribes rubrum	Aperient
12510	Ribes rubrum	Poultice
12511	Ribes rubrum	Refrigerant
12512	Ribes rubrum	Sialagogue
12513	Ribes triste	Emmenagogue
12514	Ribes triste	Lithontripic
12515	Ribes triste	Ophthalmic
12516	Ribes uva-crispa	Astringent
12517	Ribes uva-crispa	Laxative
12518	Ribes uva-crispa	Miscellany
12519	Ricinus communis	Anthelmintic
12520	Ricinus communis	Antidandruff
12521	Ricinus communis	Antitussive
12522	Ricinus communis	Cathartic
12523	Ricinus communis	Emollient
12524	Ricinus communis	Expectorant
12525	Ricinus communis	Laxative
12526	Ricinus communis	Purgative
12527	Ricinus communis	Skin
12528	Ripogonum scandens	Antirheumatic
12529	Ripogonum scandens	Skin
12530	Ripogonum scandens	Stomachic
12531	Ripogonum scandens	Vulnerary
12532	Robinia neomexicana	Antirheumatic
12533	Robinia neomexicana	Emetic
12534	Robinia pseudoacacia	Antispasmodic
12535	Robinia pseudoacacia	Antiviral
12536	Robinia pseudoacacia	Aromatic
12537	Robinia pseudoacacia	Cholagogue
12538	Robinia pseudoacacia	Diuretic
12539	Robinia pseudoacacia	Emetic
12540	Robinia pseudoacacia	Emollient
12541	Robinia pseudoacacia	Febrifuge
12542	Robinia pseudoacacia	Laxative
12543	Robinia pseudoacacia	Narcotic
12544	Robinia pseudoacacia	Purgative
12545	Robinia pseudoacacia	Tonic
12546	Rohdea japonica	Cardiac
12547	Rohdea japonica	Depurative
12548	Rohdea japonica	Diuretic
12549	Rohdea japonica	Febrifuge
12550	Rohdea japonica	Nervine
12551	Rohdea japonica	Poultice
12552	Rorippa palustris	Antiscorbutic
12553	Rosa acicularis	Astringent
12554	Rosa acicularis	Blood tonic
12555	Rosa acicularis	Cancer
12556	Rosa acicularis	Febrifuge
12557	Rosa acicularis	Ophthalmic
12558	Rosa acicularis	Stings
12559	Rosa arkansana	Cancer
12560	Rosa arkansana	Haemostatic
12561	Rosa arkansana	Stimulant
12562	Rosa arkansana	Tonic
12563	Rosa arkansana suffulta	Cancer
12564	Rosa arkansana suffulta	Ophthalmic
12565	Rosa arkansana suffulta	Poultice
12566	Rosa banksiae	Anthelmintic
12567	Rosa banksiae	Astringent
12568	Rosa banksiae	Bitter
12569	Rosa banksiae	Cancer
12570	Rosa banksiae	Tonic
12571	Rosa banksiae	Vulnerary
12572	Rosa blanda	Analgesic
12573	Rosa blanda	Antipruritic
12574	Rosa blanda	Cancer
12575	Rosa blanda	Ophthalmic
12576	Rosa blanda	Stomachic
12577	Rosa californica	Analgesic
12578	Rosa californica	Antirheumatic
12579	Rosa californica	Cancer
12580	Rosa californica	Febrifuge
12581	Rosa californica	Kidney
12582	Rosa californica	Salve
12583	Rosa californica	Stomachic
12584	Rosa canina	Astringent
12585	Rosa canina	Bach
12586	Rosa canina	Cancer
12587	Rosa canina	Carminative
12588	Rosa canina	Diuretic
12589	Rosa canina	Laxative
12590	Rosa canina	Ophthalmic
12591	Rosa canina	Tonic
12592	Rosa canina	Vermifuge
12593	Rosa carolina	Cancer
12594	Rosa carolina	Stomachic
12595	Rosa centifolia	Aromatherapy
12596	Rosa centifolia	Astringent
12597	Rosa centifolia	Cancer
12598	Rosa centifolia	Laxative
12599	Rosa chinensis	Anodyne
12600	Rosa chinensis	Cancer
12601	Rosa chinensis	Women's complaints
12602	Rosa coriifolia	Cancer
12603	Rosa corymbifera	Cancer
12604	Rosa cymosa	Antirheumatic
12605	Rosa cymosa	Cancer
12606	Rosa cymosa	Diuretic
12607	Rosa cymosa	Purgative
12608	Rosa davurica	Cancer
12609	Rosa dumalis	Cancer
12610	Rosa fedtschenkoana	Cancer
12611	Rosa fraxinellaefolia	Cancer
12612	Rosa gallica	Antibacterial
12613	Rosa gallica	Aromatherapy
12614	Rosa gallica	Astringent
12615	Rosa gallica	Cancer
12616	Rosa gallica	Tonic
12617	Rosa gigantea	Cancer
12618	Rosa glauca	Cancer
12619	Rosa gymnocarpa	Cancer
12620	Rosa gymnocarpa	Ophthalmic
12621	Rosa gymnocarpa	Stings
12622	Rosa gymnocarpa	Tonic
12623	Rosa hemsleyana	Cancer
12624	Rosa laevigata	Antibacterial
12625	Rosa laevigata	Anticholesterolemic
12626	Rosa laevigata	Astringent
12627	Rosa laevigata	Cancer
12628	Rosa laevigata	Carminative
12629	Rosa laevigata	Depurative
12630	Rosa laevigata	Diuretic
12631	Rosa laevigata	Emmenagogue
12632	Rosa laevigata	Infertility
12633	Rosa laevigata	Kidney
12634	Rosa laevigata	Stomachic
12635	Rosa laevigata	Vulnerary
12636	Rosa laxa	Cancer
12637	Rosa macrophylla	Cancer
12638	Rosa majalis	Cancer
12639	Rosa manca	Cancer
12640	Rosa maracandica	Cancer
12641	Rosa micrantha	Cancer
12642	Rosa moschata	Cancer
12643	Rosa moschata	Ophthalmic
12644	Rosa moschata	Skin
12645	Rosa moyesii	Cancer
12646	Rosa multiflora	Anodyne
12647	Rosa multiflora	Antidote
12648	Rosa multiflora	Astringent
12649	Rosa multiflora	Cancer
12650	Rosa multiflora	Carminative
12651	Rosa multiflora	Diuretic
12652	Rosa multiflora	Laxative
12653	Rosa multiflora	Poultice
12654	Rosa nutkana	Analgesic
12655	Rosa nutkana	Astringent
12656	Rosa nutkana	Birthing aid
12657	Rosa nutkana	Cancer
12658	Rosa nutkana	Foot care
12659	Rosa nutkana	Ophthalmic
12660	Rosa nutkana	Stings
12661	Rosa nutkana	Women's complaints
12662	Rosa obtusifolia	Cancer
12663	Rosa pimpinellifolia	Cancer
12664	Rosa pisocarpa	Astringent
12665	Rosa pisocarpa	Cancer
12666	Rosa pisocarpa	Foot care
12667	Rosa pisocarpa	VD
12668	Rosa pisocarpa	Women's complaints
12669	Rosa roxburghii	Astringent
12670	Rosa roxburghii	Cancer
12671	Rosa rubiginosa	Aperient
12672	Rosa rubiginosa	Astringent
12673	Rosa rubiginosa	Cancer
12674	Rosa rubiginosa	Skin
12675	Rosa rubiginosa	Stomachic
12676	Rosa rugosa	Cancer
12677	Rosa rugosa	Hepatic
12678	Rosa sericea	Cancer
12679	Rosa sericea pteracantha	Cancer
12680	Rosa setipoda	Cancer
12681	Rosa sherardii	Cancer
12682	Rosa sweginzowii	Cancer
12683	Rosa tomentosa	Cancer
